,CarrierDel,CarrierID,Delays,LateAircraftDel,Month,NASDel,NumFlights,SecurityDel,WeatherDel,Year
1563,4272.0,NW,5835.0,2951.0,2,7354.0,29102,36.0,565.0,2008
1564,2225.0,OH,4270.0,249.0,2,3980.0,17081,2.0,1350.0,2008
1565,4105.0,OO,9879.0,5908.0,2,1437.0,46140,45.0,523.0,2008
1566,4272.0,UA,9826.0,5952.0,2,6880.0,36764,2.0,721.0,2008
1567,3608.0,US,6387.0,3629.0,2,5227.0,36815,64.0,290.0,2008
1568,12644.0,WN,25502.0,18696.0,2,11095.0,94484,263.0,1472.0,2008
1569,3334.0,XE,7402.0,3947.0,2,6173.0,32098,82.0,728.0,2008
1570,2581.0,YV,4907.0,1399.0,2,1251.0,20715,14.0,211.0,2008
1571,1920.0,9E,4539.0,1916.0,3,3074.0,22534,2.0,285.0,2008
1572,7689.0,AA,14280.0,8521.0,3,11269.0,52021,13.0,1509.0,2008
1573,1177.0,AS,2252.0,1063.0,3,1740.0,12757,29.0,52.0,2008
1574,2133.0,B6,4190.0,2898.0,3,3418.0,17906,16.0,56.0,2008
1575,3339.0,CO,7557.0,2928.0,3,5638.0,27216,93.0,680.0,2008
1576,4516.0,DL,7977.0,4797.0,3,7447.0,39829,1.0,562.0,2008
1577,4032.0,EV,6498.0,807.0,3,3903.0,24014,19.0,1356.0,2008
1578,1205.0,F9,1717.0,913.0,3,1764.0,7953,2.0,87.0,2008
1579,1567.0,FL,5469.0,3744.0,3,4426.0,23351,0.0,76.0,2008
1580,168.0,HA,158.0,109.0,3,1.0,4705,0.0,2.0,2008
1581,4587.0,MQ,10598.0,6845.0,3,7111.0,42159,7.0,1391.0,2008
1582,4462.0,NW,6048.0,3031.0,3,6848.0,31833,26.0,513.0,2008
1583,2492.0,OH,4605.0,385.0,3,3740.0,18699,3.0,1214.0,2008
1584,4232.0,OO,8368.0,3178.0,3,2095.0,51318,73.0,349.0,2008
1585,4240.0,UA,9232.0,5606.0,3,6293.0,40449,21.0,308.0,2008
1586,3795.0,US,6282.0,3287.0,3,4735.0,39403,77.0,140.0,2008
1587,14144.0,WN,26363.0,19813.0,3,11641.0,102314,303.0,740.0,2008
1588,4424.0,XE,8897.0,4576.0,3,6472.0,36623,160.0,764.0,2008
1589,2288.0,YV,3880.0,958.0,3,952.0,21006,22.0,114.0,2008
1590,1411.0,9E,3168.0,1308.0,4,2166.0,21969,2.0,143.0,2008
1591,6573.0,AA,11194.0,6727.0,4,9847.0,51470,10.0,370.0,2008
1592,869.0,AS,1802.0,845.0,4,1317.0,12517,21.0,42.0,2008
1593,1477.0,B6,3107.0,1985.0,4,2667.0,17141,8.0,28.0,2008
1594,2546.0,CO,5215.0,2026.0,4,4434.0,25983,78.0,233.0,2008
1595,3269.0,DL,5866.0,3581.0,4,6251.0,37049,0.0,231.0,2008
1596,2892.0,EV,4512.0,547.0,4,3316.0,23159,12.0,979.0,2008
1597,821.0,F9,1030.0,548.0,4,1193.0,7909,0.0,45.0,2008
1598,920.0,FL,3285.0,2243.0,4,2922.0,22646,0.0,26.0,2008
1599,336.0,HA,294.0,203.0,4,1.0,4611,1.0,0.0,2008
1600,4094.0,MQ,8575.0,5560.0,4,6297.0,42026,2.0,527.0,2008
1601,3511.0,NW,4550.0,2021.0,4,5519.0,30956,6.0,467.0,2008
1602,1636.0,OH,3247.0,247.0,4,2802.0,17510,4.0,809.0,2008
1603,3180.0,OO,5862.0,2315.0,4,4634.0,48734,20.0,227.0,2008
1604,3965.0,UA,8389.0,5130.0,4,5925.0,38797,0.0,288.0,2008
1605,3040.0,US,4957.0,2592.0,4,4495.0,38095,46.0,145.0,2008
1606,8624.0,WN,17330.0,11944.0,4,7448.0,100772,129.0,493.0,2008
1607,3170.0,XE,6260.0,3493.0,4,5417.0,34978,106.0,339.0,2008
1608,2547.0,YV,4433.0,1333.0,4,1637.0,21804,31.0,99.0,2008
1609,942.0,9E,2280.0,915.0,5,1819.0,22212,3.0,182.0,2008
1610,7103.0,AA,13164.0,8358.0,5,11358.0,53250,24.0,839.0,2008
1611,1016.0,AS,1984.0,910.0,5,1521.0,13137,28.0,18.0,2008
1612,1122.0,B6,2357.0,1378.0,5,2565.0,16169,6.0,29.0,2008
1613,2372.0,CO,5489.0,1948.0,5,4695.0,26238,93.0,390.0,2008
1614,2238.0,DL,3826.0,1780.0,5,4329.0,36349,5.0,106.0,2008
1615,2175.0,EV,3132.0,458.0,5,2264.0,23232,8.0,415.0,2008
1616,994.0,F9,1443.0,886.0,5,1773.0,8581,0.0,85.0,2008
1617,906.0,FL,2797.0,1635.0,5,2308.0,23386,0.0,28.0,2008
1618,446.0,HA,352.0,238.0,5,4.0,4688,3.0,1.0,2008
1619,3600.0,MQ,7942.0,5141.0,5,5747.0,43348,8.0,622.0,2008
1620,2968.0,NW,3958.0,1718.0,5,5011.0,31756,21.0,516.0,2008
1621,1343.0,OH,2744.0,155.0,5,2486.0,17082,5.0,738.0,2008
1622,2764.0,OO,5976.0,2404.0,5,4556.0,48632,27.0,199.0,2008
1623,3956.0,UA,8502.0,5254.0,5,6472.0,39864,0.0,315.0,2008
1624,2631.0,US,4598.0,2395.0,5,3922.0,38935,23.0,110.0,2008
1625,9353.0,WN,19773.0,14276.0,5,9092.0,102591,148.0,595.0,2008
1626,3011.0,XE,6379.0,3324.0,5,5285.0,34660,77.0,403.0,2008
1627,2427.0,YV,3911.0,921.0,5,1562.0,22183,12.0,124.0,2008
1628,1234.0,9E,3121.0,1238.0,6,2271.0,21506,3.0,294.0,2008
1629,7849.0,AA,15969.0,10349.0,6,14648.0,50842,16.0,1620.0,2008
1630,1092.0,AS,2355.0,1131.0,6,1829.0,13390,25.0,37.0,2008
1631,1815.0,B6,4005.0,2644.0,6,3947.0,16525,15.0,137.0,2008
1632,3114.0,CO,7125.0,2674.0,6,5943.0,26378,73.0,776.0,2008
1633,4168.0,DL,7366.0,3952.0,6,7176.0,37844,6.0,412.0,2008
1634,2939.0,EV,4906.0,616.0,6,3446.0,24876,12.0,751.0,2008
1635,1172.0,F9,1650.0,1050.0,6,1893.0,8600,0.0,95.0,2008
1636,1285.0,FL,4936.0,2925.0,6,3556.0,23311,0.0,126.0,2008
1637,339.0,HA,284.0,175.0,6,3.0,5301,1.0,0.0,2008
1638,4764.0,MQ,11640.0,8089.0,6,8741.0,43921,6.0,1130.0,2008
1639,4692.0,NW,6912.0,3545.0,6,7291.0,31821,29.0,1165.0,2008
1640,2183.0,OH,4470.0,217.0,6,3969.0,17328,6.0,1472.0,2008
1641,3844.0,OO,8982.0,3335.0,6,6288.0,49636,39.0,384.0,2008
1642,5975.0,UA,12703.0,8429.0,6,9738.0,40237,0.0,592.0,2008
1643,3568.0,US,6363.0,3332.0,6,5548.0,38567,49.0,442.0,2008
1644,11613.0,WN,24655.0,17463.0,6,10111.0,100890,156.0,1580.0,2008
1645,4224.0,XE,8696.0,4569.0,6,6507.0,35254,129.0,775.0,2008
1646,3480.0,YV,5734.0,1059.0,6,2028.0,22438,26.0,207.0,2008
1647,975.0,9E,2455.0,851.0,7,1537.0,21768,2.0,217.0,2008
1648,6884.0,AA,13141.0,7510.0,7,9854.0,52924,58.0,1057.0,2008
1649,1057.0,AS,2362.0,1158.0,7,1677.0,14190,57.0,67.0,2008
1650,2376.0,B6,4764.0,2751.0,7,3973.0,17460,5.0,117.0,2008
1651,2566.0,CO,6215.0,2162.0,7,4024.0,27494,55.0,396.0,2008
1652,5018.0,DL,9244.0,5159.0,7,7210.0,39335,3.0,844.0,2008
1653,3145.0,EV,6360.0,671.0,7,4577.0,26162,14.0,1483.0,2008
1654,865.0,F9,1385.0,766.0,7,1399.0,9328,1.0,93.0,2008
1655,1427.0,FL,6145.0,3573.0,7,3869.0,24061,0.0,139.0,2008
1656,640.0,HA,618.0,435.0,7,14.0,5632,1.0,0.0,2008
1657,4021.0,MQ,9160.0,5677.0,7,6247.0,45287,8.0,513.0,2008
1658,3090.0,NW,4702.0,1959.0,7,4335.0,32283,11.0,674.0,2008
1659,2410.0,OH,4869.0,274.0,7,4103.0,18292,6.0,1286.0,2008
1660,3452.0,OO,7909.0,2865.0,7,4650.0,49654,31.0,356.0,2008
1661,4720.0,UA,10688.0,6521.0,7,6477.0,41381,5.0,518.0,2008
1662,3535.0,US,6469.0,3332.0,7,4840.0,39809,49.0,428.0,2008
1663,8101.0,WN,18753.0,11759.0,7,6337.0,103649,108.0,1256.0,2008
1664,3517.0,XE,7377.0,3751.0,7,4949.0,36582,81.0,404.0,2008
1665,3383.0,YV,5538.0,904.0,7,1866.0,22640,26.0,213.0,2008
1666,718.0,9E,1612.0,501.0,8,1147.0,21456,2.0,110.0,2008
1667,6832.0,AA,12467.0,7027.0,8,8620.0,53186,10.0,1483.0,2008
1668,1102.0,AS,2354.0,1173.0,8,1662.0,13765,39.0,73.0,2008
1669,2619.0,B6,4917.0,2951.0,8,3684.0,17482,7.0,100.0,2008
1670,2604.0,CO,6402.0,2430.0,8,4586.0,27088,47.0,731.0,2008
1671,3628.0,DL,6692.0,3404.0,8,5470.0,38173,1.0,309.0,2008
1672,3345.0,EV,5513.0,561.0,8,3094.0,25286,14.0,709.0,2008
1673,837.0,F9,1241.0,577.0,8,1226.0,9011,0.0,119.0,2008
1674,1176.0,FL,4543.0,2501.0,8,2721.0,23534,0.0,56.0,2008
1675,344.0,HA,263.0,142.0,8,3.0,5597,1.0,1.0,2008
1676,3512.0,MQ,7479.0,4562.0,8,4840.0,43704,4.0,577.0,2008
1677,2147.0,NW,3149.0,1130.0,8,2667.0,29572,10.0,340.0,2008
1678,1813.0,OH,3951.0,276.0,8,3440.0,17567,7.0,1058.0,2008
1679,2859.0,OO,6216.0,2266.0,8,3597.0,49784,25.0,331.0,2008
1680,4300.0,UA,9363.0,5577.0,8,5185.0,40325,7.0,457.0,2008
1681,3136.0,US,5291.0,2620.0,8,4237.0,38293,41.0,267.0,2008
1682,7477.0,WN,17069.0,10772.0,8,6055.0,101797,85.0,1031.0,2008
1683,3734.0,XE,7534.0,3735.0,8,5087.0,35136,49.0,641.0,2008
1684,2768.0,YV,4318.0,629.0,8,1282.0,21523,29.0,237.0,2008
1685,637.0,9E,1402.0,443.0,9,912.0,20854,3.0,79.0,2008
1686,3654.0,AA,6944.0,3115.0,9,5323.0,48215,6.0,221.0,2008
1687,627.0,AS,1284.0,499.0,9,796.0,12082,22.0,44.0,2008
1688,864.0,B6,1936.0,1042.0,9,1844.0,14078,8.0,30.0,2008
1689,1061.0,CO,2370.0,580.0,9,1722.0,21514,12.0,95.0,2008
1690,1859.0,DL,3438.0,1657.0,9,3956.0,36304,3.0,121.0,2008
1691,2055.0,EV,2686.0,814.0,9,1547.0,20869,7.0,205.0,2008
1692,342.0,F9,401.0,149.0,9,492.0,7521,0.0,23.0,2008
1693,532.0,FL,1512.0,792.0,9,1434.0,19152,0.0,19.0,2008
1694,203.0,HA,151.0,69.0,9,2.0,4892,0.0,0.0,2008
1695,2284.0,MQ,5343.0,3028.0,9,3575.0,39471,3.0,285.0,2008
1696,1279.0,NW,2074.0,534.0,9,1510.0,25183,13.0,284.0,2008
1697,1139.0,OH,2365.0,103.0,9,2225.0,15423,0.0,655.0,2008
1698,2089.0,OO,4581.0,1655.0,9,3050.0,44047,19.0,137.0,2008
1699,2432.0,UA,5500.0,2970.0,9,3982.0,34508,0.0,234.0,2008
1700,2158.0,US,3458.0,1709.0,9,3750.0,35739,23.0,118.0,2008
1701,4341.0,WN,9763.0,5504.0,9,3368.0,98130,48.0,333.0,2008
1702,1227.0,XE,2594.0,1039.0,9,1857.0,23151,10.0,125.0,2008
1703,2037.0,YV,3458.0,756.0,9,1375.0,19775,24.0,105.0,2008
1704,661.0,9E,1485.0,547.0,10,1175.0,22216,3.0,54.0,2008
1705,3882.0,AA,6563.0,2802.0,10,4915.0,49788,19.0,219.0,2008
1706,826.0,AS,1418.0,674.0,10,1164.0,12294,0.0,0.0,2008
1707,886.0,B6,1480.0,676.0,10,1306.0,14547,6.0,17.0,2008
1708,1527.0,CO,3443.0,904.0,10,3113.0,22778,29.0,226.0,2008
1709,2607.0,DL,4728.0,2724.0,10,5217.0,38645,0.0,284.0,2008
1710,2021.0,EV,3251.0,2108.0,10,2750.0,21428,4.0,174.0,2008
1711,449.0,F9,615.0,239.0,10,624.0,7569,0.0,51.0,2008
1712,773.0,FL,2420.0,1494.0,10,2165.0,20544,0.0,10.0,2008
1713,451.0,HA,371.0,223.0,10,8.0,5435,3.0,5.0,2008
1714,2028.0,MQ,4368.0,2341.0,10,2719.0,38170,2.0,137.0,2008
1715,1168.0,NW,1833.0,503.0,10,1653.0,25560,5.0,171.0,2008
1716,783.0,OH,1564.0,61.0,10,1294.0,13547,1.0,334.0,2008
1717,1654.0,OO,4302.0,2927.0,10,3020.0,44695,24.0,118.0,2008
1718,1912.0,UA,4334.0,1952.0,10,2432.0,35481,4.0,113.0,2008
1719,2145.0,US,2758.0,1240.0,10,3145.0,36982,48.0,17.0,2008
1720,5925.0,WN,11901.0,6765.0,10,3653.0,101756,77.0,235.0,2008
1721,1361.0,XE,3179.0,1369.0,10,3065.0,24095,26.0,201.0,2008
1722,2076.0,YV,3149.0,552.0,10,1207.0,20675,33.0,110.0,2008
1723,934.0,9E,1881.0,707.0,11,2050.0,21371,5.0,107.0,2008
1724,3125.0,AA,6142.0,2406.0,11,3950.0,44832,13.0,282.0,2008
1725,739.0,AS,1541.0,722.0,11,1316.0,11029,24.0,56.0,2008
1726,1130.0,B6,2248.0,1226.0,11,1826.0,15645,4.0,42.0,2008
1727,1475.0,CO,3614.0,923.0,11,3122.0,21572,35.0,201.0,2008
1728,2919.0,DL,5226.0,3305.0,11,6486.0,36939,2.0,354.0,2008
1729,2802.0,EV,4396.0,3131.0,11,3864.0,22865,8.0,332.0,2008
1730,655.0,F9,943.0,470.0,11,910.0,7106,0.0,54.0,2008
1731,853.0,FL,2873.0,1985.0,11,2985.0,20212,0.0,21.0,2008
1732,477.0,HA,370.0,219.0,11,8.0,5783,1.0,6.0,2008
1733,2169.0,MQ,4787.0,2756.0,11,3230.0,33908,7.0,354.0,2008
1734,1380.0,NW,2175.0,697.0,11,2205.0,24043,9.0,239.0,2008
1735,985.0,OH,2087.0,85.0,11,1996.0,12723,4.0,595.0,2008
1736,1695.0,OO,4809.0,3302.0,11,3550.0,41287,15.0,135.0,2008
1737,1606.0,UA,4157.0,1802.0,11,2315.0,31040,3.0,123.0,2008
1738,2355.0,US,3729.0,2160.0,11,4555.0,35091,21.0,64.0,2008
1739,5437.0,WN,12741.0,7671.0,11,4962.0,96144,58.0,378.0,2008
1740,1120.0,XE,2854.0,1040.0,11,2642.0,22285,20.0,157.0,2008
1741,1610.0,YV,2735.0,469.0,11,1276.0,19397,12.0,162.0,2008
1742,2279.0,9E,5211.0,2400.0,12,4820.0,22466,14.0,363.0,2008
1743,5666.0,AA,11751.0,5955.0,12,8413.0,47329,7.0,2369.0,2008
1744,1647.0,AS,3399.0,1836.0,12,2669.0,11330,56.0,432.0,2008
1745,3342.0,B6,5141.0,3362.0,12,3587.0,16707,48.0,191.0,2008
1746,3360.0,CO,7255.0,2401.0,12,5362.0,22691,91.0,1086.0,2008
1747,5401.0,DL,8908.0,5479.0,12,8823.0,36933,2.0,760.0,2008
1748,4268.0,EV,6673.0,4938.0,12,5356.0,23474,30.0,847.0,2008
1749,1738.0,F9,2404.0,1385.0,12,2415.0,7366,0.0,164.0,2008
1750,1704.0,FL,5346.0,3533.0,12,4471.0,20628,0.0,62.0,2008
1751,903.0,HA,870.0,584.0,12,7.0,6113,1.0,146.0,2008
1752,4500.0,MQ,10507.0,7021.0,12,7869.0,35024,14.0,2455.0,2008
1753,3965.0,NW,6191.0,3028.0,12,6330.0,24635,22.0,782.0,2008
1754,2250.0,OH,4180.0,227.0,12,3785.0,13711,10.0,1301.0,2008
1755,5091.0,OO,12379.0,9865.0,12,9468.0,44238,47.0,800.0,2008
1756,3899.0,UA,8639.0,4688.0,12,5893.0,32643,1.0,847.0,2008
1757,4654.0,US,6721.0,3870.0,12,6568.0,36634,73.0,370.0,2008
1758,17543.0,WN,31423.0,22693.0,12,12556.0,97831,259.0,1934.0,2008
1759,2450.0,XE,6013.0,2490.0,12,4970.0,24590,54.0,1279.0,2008
1760,3006.0,YV,5287.0,981.0,12,2185.0,20613,18.0,495.0,2008
1761,1287.0,9E,2767.0,1216.0,1,3024.0,22287,3.0,156.0,2009
1762,4172.0,AA,9123.0,4200.0,1,5753.0,47739,11.0,1964.0,2009
1763,1037.0,AS,2278.0,1149.0,1,2013.0,11212,17.0,201.0,2009
1764,1951.0,B6,3200.0,1887.0,1,2451.0,16261,18.0,81.0,2009
1765,1762.0,CO,3781.0,1035.0,1,3421.0,21298,79.0,334.0,2009
1766,2822.0,DL,5285.0,2894.0,1,5728.0,36066,3.0,460.0,2009
1767,3290.0,EV,5160.0,3632.0,1,4481.0,23307,16.0,514.0,2009
1768,875.0,F9,1349.0,715.0,1,1385.0,7197,0.0,75.0,2009
1769,1200.0,FL,3180.0,1904.0,1,2965.0,19450,0.0,44.0,2009
1770,493.0,HA,354.0,147.0,1,11.0,6273,5.0,7.0,2009
1771,2729.0,MQ,7038.0,4359.0,1,5462.0,34937,3.0,1712.0,2009
1772,2224.0,NW,3310.0,1413.0,1,3985.0,22945,10.0,292.0,2009
1773,1968.0,OH,3567.0,187.0,1,3421.0,12713,1.0,1166.0,2009
1774,2951.0,OO,7546.0,5627.0,1,5795.0,44443,27.0,360.0,2009
1775,2279.0,UA,5279.0,2537.0,1,3363.0,31508,3.0,282.0,2009
1776,3349.0,US,5061.0,2816.0,1,5261.0,35934,36.0,207.0,2009
1777,7349.0,WN,16357.0,9658.0,1,6026.0,96109,120.0,879.0,2009
1778,1213.0,XE,3001.0,1048.0,1,2926.0,23242,39.0,314.0,2009
1779,2091.0,YV,3619.0,694.0,1,1569.0,19418,4.0,293.0,2009
1780,750.0,9E,1842.0,631.0,2,1402.0,20200,4.0,131.0,2009
1781,3593.0,AA,6575.0,2672.0,2,4084.0,42915,5.0,418.0,2009
1782,758.0,AS,1616.0,821.0,2,1649.0,10299,19.0,95.0,2009
1783,1380.0,B6,2398.0,1302.0,2,1791.0,15087,7.0,28.0,2009
1784,1463.0,CO,3590.0,928.0,2,3305.0,19868,42.0,255.0,2009
1785,1725.0,DL,3715.0,1788.0,2,4138.0,32600,1.0,226.0,2009
1786,2087.0,EV,3298.0,2046.0,2,2806.0,21452,7.0,210.0,2009
1787,579.0,F9,811.0,405.0,2,888.0,6524,0.0,50.0,2009
1788,862.0,FL,2634.0,1560.0,2,2158.0,18314,0.0,15.0,2009
1789,450.0,HA,292.0,159.0,2,8.0,5658,0.0,1.0,2009
1790,2250.0,MQ,4629.0,2584.0,2,3212.0,31965,2.0,390.0,2009
1791,1696.0,NW,2704.0,1087.0,2,2835.0,21950,10.0,387.0,2009
1792,862.0,OH,1887.0,168.0,2,1914.0,11733,3.0,496.0,2009
1793,2065.0,OO,5975.0,4170.0,2,4013.0,41349,13.0,171.0,2009
1794,1685.0,UA,4435.0,2239.0,2,2850.0,29896,0.0,137.0,2009
1795,2245.0,US,3356.0,1870.0,2,4060.0,32317,21.0,74.0,2009
1796,4985.0,WN,11303.0,6304.0,2,3863.0,86491,62.0,446.0,2009
1797,1172.0,XE,2992.0,1116.0,2,2910.0,21642,25.0,141.0,2009
1798,1865.0,YV,2825.0,363.0,2,1074.0,18150,6.0,131.0,2009
1799,948.0,9E,2427.0,877.0,3,1570.0,22575,6.0,138.0,2009
1800,4674.0,AA,8835.0,4063.0,3,5906.0,47819,5.0,734.0,2009
1801,991.0,AS,2141.0,1164.0,3,2129.0,11444,24.0,170.0,2009
1802,1611.0,B6,2746.0,1484.0,3,2178.0,17149,5.0,89.0,2009
1803,2128.0,CO,4848.0,1494.0,3,4037.0,22952,44.0,437.0,2009
1804,3067.0,DL,6706.0,3730.0,3,6165.0,36764,0.0,655.0,2009
1805,4157.0,EV,7266.0,5324.0,3,5814.0,25421,6.0,593.0,2009
1806,626.0,F9,1184.0,860.0,3,966.0,7291,0.0,78.0,2009
1807,1012.0,FL,4327.0,2712.0,3,3403.0,21283,0.0,70.0,2009
1808,480.0,HA,270.0,158.0,3,8.0,6137,5.0,8.0,2009
1809,2821.0,MQ,6127.0,3657.0,3,4223.0,35929,2.0,675.0,2009
1810,1815.0,NW,2884.0,1081.0,3,3033.0,25718,6.0,302.0,2009
1811,1058.0,OH,2317.0,277.0,3,2116.0,13537,0.0,497.0,2009
1812,2311.0,OO,6426.0,4399.0,3,4241.0,46899,19.0,239.0,2009
1813,2111.0,UA,5458.0,2928.0,3,3166.0,34554,4.0,171.0,2009
1814,2754.0,US,4371.0,2604.0,3,4870.0,36136,52.0,156.0,2009
1815,7980.0,WN,17450.0,10410.0,3,5734.0,99384,119.0,861.0,2009
1816,2126.0,XE,4894.0,2101.0,3,4517.0,25291,49.0,577.0,2009
1817,2506.0,YV,4018.0,350.0,3,1431.0,21139,18.0,233.0,2009
1818,939.0,9E,2093.0,755.0,4,1750.0,22039,2.0,132.0,2009
1819,4657.0,AA,9737.0,5032.0,4,6864.0,45605,5.0,1119.0,2009
1820,678.0,AS,1280.0,564.0,4,1168.0,11060,9.0,43.0,2009
1821,1918.0,B6,3420.0,1863.0,4,2763.0,16899,8.0,102.0,2009
1822,2101.0,CO,5439.0,1649.0,4,4204.0,22040,58.0,564.0,2009
1823,2995.0,DL,5573.0,3111.0,4,5764.0,35184,1.0,340.0,2009
1824,3493.0,EV,5284.0,3709.0,4,4664.0,24770,5.0,487.0,2009
1825,746.0,F9,1210.0,931.0,4,983.0,7106,0.0,75.0,2009
1826,855.0,FL,3613.0,2221.0,4,2734.0,20510,0.0,43.0,2009
1827,454.0,HA,246.0,122.0,4,8.0,5876,3.0,2.0,2009
1828,2750.0,MQ,6747.0,4216.0,4,4748.0,35759,0.0,1035.0,2009
1829,1906.0,NW,2880.0,1228.0,4,2783.0,24675,13.0,331.0,2009
1830,1245.0,OH,2851.0,331.0,4,2937.0,13686,2.0,742.0,2009
1831,1778.0,OO,4782.0,3367.0,4,3498.0,44568,11.0,119.0,2009
1832,2017.0,UA,5083.0,2656.0,4,3001.0,31387,0.0,184.0,2009
1833,2790.0,US,4215.0,2599.0,4,4873.0,34691,32.0,167.0,2009
1834,8024.0,WN,17075.0,10352.0,4,5755.0,96875,85.0,835.0,2009
1835,1825.0,XE,4793.0,1907.0,4,4238.0,24642,14.0,564.0,2009
1836,2085.0,YV,3055.0,13.0,4,1212.0,20421,20.0,185.0,2009
1837,901.0,9E,1937.0,664.0,5,1748.0,22023,7.0,140.0,2009
1838,4194.0,AA,8416.0,4067.0,5,6014.0,46622,11.0,797.0,2009
1839,653.0,AS,1310.0,563.0,5,1058.0,11796,11.0,24.0,2009
1840,1674.0,B6,3075.0,1583.0,5,2517.0,16218,8.0,56.0,2009
1841,1163.0,CO,3195.0,746.0,5,2674.0,21950,19.0,178.0,2009
1842,2607.0,DL,5357.0,3042.0,5,5990.0,35230,0.0,301.0,2009
1843,3448.0,EV,5452.0,3875.0,5,4951.0,25124,8.0,428.0,2009
1844,643.0,F9,1090.0,768.0,5,852.0,7711,0.0,58.0,2009
1845,1063.0,FL,4261.0,2684.0,5,3125.0,21264,0.0,36.0,2009
1846,527.0,HA,291.0,172.0,5,16.0,6122,4.0,1.0,2009
1847,3300.0,MQ,7099.0,4408.0,5,4813.0,37408,7.0,753.0,2009
1848,1916.0,NW,2820.0,1109.0,5,3009.0,25086,16.0,323.0,2009
1849,1190.0,OH,3353.0,552.0,5,3537.0,14495,6.0,975.0,2009
1850,1704.0,OO,4965.0,3153.0,5,3214.0,44689,15.0,126.0,2009
1851,2014.0,UA,5288.0,2758.0,5,3335.0,31798,5.0,282.0,2009
1852,2908.0,US,4460.0,2534.0,5,5205.0,35594,32.0,219.0,2009
1853,8358.0,WN,17442.0,10468.0,5,5714.0,97696,125.0,749.0,2009
1854,1523.0,XE,3618.0,1522.0,5,2995.0,25292,22.0,158.0,2009
1855,1850.0,YV,3072.0,5.0,5,1453.0,20714,15.0,212.0,2009
1856,1507.0,9E,3176.0,1062.0,6,2083.0,22381,14.0,206.0,2009
1857,6555.0,AA,11680.0,5969.0,6,7352.0,46140,13.0,1422.0,2009
1858,768.0,AS,1534.0,661.0,6,1151.0,12138,11.0,39.0,2009
1859,2232.0,B6,3886.0,2094.0,6,3172.0,16504,6.0,124.0,2009
1860,1435.0,CO,4050.0,1139.0,6,3000.0,22171,41.0,290.0,2009
1861,3441.0,DL,6596.0,3305.0,6,5584.0,35467,4.0,319.0,2009
1862,3662.0,EV,6163.0,3842.0,6,3802.0,27822,4.0,428.0,2009
1863,1096.0,F9,1942.0,1485.0,6,1554.0,7658,0.0,116.0,2009
1864,1314.0,FL,4677.0,2735.0,6,3192.0,22161,0.0,49.0,2009
1865,355.0,HA,190.0,82.0,6,5.0,6133,1.0,0.0,2009
1866,3655.0,MQ,7640.0,4496.0,6,4623.0,36732,8.0,729.0,2009
1867,3245.0,NW,4953.0,2380.0,6,4514.0,27513,22.0,660.0,2009
1868,1390.0,OH,3896.0,749.0,6,3468.0,14085,5.0,848.0,2009
1869,2669.0,OO,7503.0,5490.0,6,5396.0,47396,23.0,201.0,2009
1870,2916.0,UA,7431.0,4382.0,6,4776.0,32990,12.0,364.0,2009
1871,2984.0,US,4812.0,2738.0,6,5304.0,34774,34.0,332.0,2009
1872,11158.0,WN,23152.0,14708.0,6,7727.0,96195,151.0,1377.0,2009
1873,1808.0,XE,4107.0,1728.0,6,3048.0,28195,43.0,233.0,2009
1874,3253.0,YV,4637.0,12.0,6,1403.0,21139,15.0,167.0,2009
1875,1628.0,9E,3783.0,1526.0,7,2683.0,23889,5.0,217.0,2009
1876,6757.0,AA,11526.0,5977.0,7,7195.0,47674,18.0,1235.0,2009
1877,736.0,AS,1422.0,568.0,7,875.0,12786,10.0,34.0,2009
1878,2441.0,B6,3882.0,2040.0,7,2951.0,17480,17.0,123.0,2009
1879,1933.0,CO,4788.0,1451.0,7,3094.0,23193,58.0,474.0,2009
1880,3908.0,DL,7135.0,3893.0,7,6099.0,37145,4.0,421.0,2009
1881,4413.0,EV,7496.0,5217.0,7,5720.0,29197,6.0,576.0,2009
1882,1036.0,F9,1669.0,1255.0,7,1214.0,7928,0.0,80.0,2009
1883,1850.0,FL,6068.0,3779.0,7,4238.0,23195,0.0,25.0,2009
1884,385.0,HA,265.0,138.0,7,9.0,6645,3.0,2.0,2009
1885,3617.0,MQ,7172.0,4449.0,7,4197.0,38097,5.0,620.0,2009
1886,3600.0,NW,5212.0,2662.0,7,4531.0,29328,18.0,556.0,2009
1887,1455.0,OH,3535.0,693.0,7,3122.0,14373,4.0,711.0,2009
1888,2774.0,OO,6658.0,4775.0,7,4257.0,48953,19.0,197.0,2009
1889,2352.0,UA,5968.0,3415.0,7,3165.0,33948,3.0,227.0,2009
1890,2876.0,US,4590.0,2395.0,7,4484.0,35730,42.0,362.0,2009
1891,11202.0,WN,22496.0,13238.0,7,6412.0,99070,134.0,1088.0,2009
1892,1950.0,XE,4702.0,2061.0,7,3662.0,29711,37.0,560.0,2009
1893,2766.0,YV,3979.0,16.0,7,1258.0,21792,22.0,189.0,2009
1894,1532.0,9E,3403.0,1346.0,8,2671.0,23063,9.0,177.0,2009
1895,5159.0,AA,9658.0,4797.0,8,5447.0,47470,18.0,1472.0,2009
1896,754.0,AS,1520.0,613.0,8,1057.0,12652,16.0,59.0,2009
1897,2215.0,B6,3603.0,1780.0,8,2412.0,17375,11.0,73.0,2009
1898,1655.0,CO,3934.0,1052.0,8,2539.0,22905,66.0,281.0,2009
