,Cancelled,CarrierDel,CarrierID,Delays,DepState,LateAircraftDel,Month,NASDel,NumFlights,SecurityDel,WeatherDel,Year
3224,100.0,1221.0,,2472.0,NV,1375.0,4,1289.0,16190,23.0,20.0,2005
3225,431.0,1833.0,,3969.0,NY,2036.0,4,3179.0,27670,27.0,313.0,2005
3226,144.0,573.0,,1333.0,OH,604.0,4,1544.0,13146,0.0,148.0,2005
3227,53.0,134.0,,331.0,OK,203.0,4,224.0,3648,2.0,27.0,2005
3228,55.0,355.0,,602.0,OR,308.0,4,308.0,5550,1.0,12.0,2005
3229,257.0,1660.0,,2852.0,PA,1455.0,4,2150.0,16765,2.0,91.0,2005
3230,17.0,180.0,,290.0,PR,176.0,4,315.0,2304,2.0,19.0,2005
3231,24.0,92.0,,309.0,RI,163.0,4,209.0,2756,10.0,11.0,2005
3232,82.0,223.0,,554.0,SC,204.0,4,458.0,4282,3.0,62.0,2005
3233,15.0,43.0,,45.0,SD,12.0,4,23.0,691,0.0,0.0,2005
3234,167.0,655.0,,1383.0,TN,708.0,4,1232.0,11500,1.0,192.0,2005
3235,628.0,4226.0,,7703.0,TX,4078.0,4,6132.0,65509,41.0,1085.0,2005
3236,147.0,1114.0,,1557.0,UT,321.0,4,711.0,13700,6.0,24.0,2005
3237,371.0,1595.0,,3100.0,VA,1498.0,4,2382.0,24444,10.0,213.0,2005
3238,8.0,22.0,,50.0,VI,31.0,4,52.0,402,0.0,1.0,2005
3239,15.0,26.0,,72.0,VT,39.0,4,74.0,714,0.0,7.0,2005
3240,104.0,1140.0,,1542.0,WA,554.0,4,978.0,9801,5.0,8.0,2005
3241,50.0,95.0,,275.0,WI,144.0,4,245.0,3432,0.0,14.0,2005
3242,10.0,21.0,,51.0,WV,8.0,4,39.0,543,0.0,15.0,2005
3243,9.0,40.0,,63.0,WY,17.0,4,12.0,536,0.0,4.0,2005
3244,145.0,577.0,,1024.0,AK,691.0,5,733.0,3597,22.0,3.0,2005
3245,48.0,155.0,,413.0,AL,151.0,5,283.0,3777,1.0,66.0,2005
3246,71.0,137.0,,420.0,AR,211.0,5,284.0,3275,0.0,36.0,2005
3247,83.0,1517.0,,2456.0,AZ,1233.0,5,1220.0,16633,16.0,33.0,2005
3248,529.0,4824.0,,8863.0,CA,4642.0,5,4269.0,69928,33.0,171.0,2005
3249,120.0,1528.0,,2486.0,CO,1285.0,5,1453.0,17931,2.0,193.0,2005
3250,20.0,118.0,,327.0,CT,162.0,5,261.0,3312,2.0,8.0,2005
3251,162.0,2402.0,,5583.0,FL,2884.0,5,4085.0,38422,37.0,661.0,2005
3252,658.0,3386.0,,6340.0,GA,2335.0,5,4081.0,40742,7.0,683.0,2005
3253,13.0,167.0,,197.0,HI,84.0,5,221.0,5809,2.0,0.0,2005
3254,32.0,36.0,,154.0,IA,96.0,5,129.0,1433,0.0,16.0,2005
3255,27.0,66.0,,161.0,ID,78.0,5,72.0,2323,1.0,9.0,2005
3256,678.0,3513.0,,6965.0,IL,3655.0,5,3978.0,37819,7.0,403.0,2005
3257,63.0,190.0,,480.0,IN,176.0,5,406.0,5064,0.0,64.0,2005
3258,29.0,30.0,,106.0,KS,55.0,5,67.0,1076,0.0,5.0,2005
3259,260.0,1143.0,,2035.0,KY,380.0,5,1600.0,21430,5.0,355.0,2005
3260,54.0,349.0,,867.0,LA,469.0,5,655.0,7040,6.0,61.0,2005
3261,123.0,640.0,,1519.0,MA,731.0,5,1007.0,11136,1.0,147.0,2005
3262,52.0,605.0,,1304.0,MD,650.0,5,645.0,9254,7.0,25.0,2005
3263,15.0,49.0,,148.0,ME,58.0,5,134.0,1263,2.0,17.0,2005
3264,141.0,1226.0,,1765.0,MI,570.0,5,1623.0,15340,7.0,197.0,2005
3265,84.0,1046.0,,1363.0,MN,440.0,5,1562.0,12188,3.0,161.0,2005
3266,66.0,527.0,,1375.0,MO,727.0,5,818.0,11487,9.0,79.0,2005
3267,22.0,72.0,,214.0,MS,84.0,5,160.0,1773,3.0,22.0,2005
3268,32.0,66.0,,123.0,MT,56.0,5,57.0,2304,1.0,5.0,2005
3269,200.0,1117.0,,2332.0,NC,1113.0,5,2090.0,18516,3.0,199.0,2005
3270,2.0,35.0,,49.0,ND,19.0,5,23.0,689,0.0,1.0,2005
3271,17.0,110.0,,237.0,NE,110.0,5,153.0,2131,1.0,17.0,2005
3272,14.0,68.0,,215.0,NH,137.0,5,203.0,2200,4.0,5.0,2005
3273,105.0,847.0,,1941.0,NJ,1169.0,5,1889.0,13176,29.0,63.0,2005
3274,9.0,151.0,,358.0,NM,223.0,5,153.0,3048,0.0,3.0,2005
3275,93.0,1531.0,,2716.0,NV,1610.0,5,1765.0,16791,39.0,34.0,2005
3276,270.0,1584.0,,3316.0,NY,1788.0,5,3245.0,28448,20.0,214.0,2005
3277,147.0,495.0,,1250.0,OH,526.0,5,1100.0,13311,3.0,75.0,2005
3278,28.0,165.0,,416.0,OK,209.0,5,261.0,3786,2.0,44.0,2005
3279,48.0,465.0,,834.0,OR,433.0,5,526.0,5899,1.0,5.0,2005
3280,167.0,1243.0,,2608.0,PA,1274.0,5,1890.0,17532,13.0,133.0,2005
3281,8.0,130.0,,209.0,PR,106.0,5,189.0,2226,2.0,17.0,2005
3282,21.0,79.0,,291.0,RI,155.0,5,206.0,2761,0.0,9.0,2005
3283,53.0,169.0,,504.0,SC,183.0,5,444.0,4234,3.0,43.0,2005
3284,6.0,22.0,,40.0,SD,9.0,5,24.0,775,0.0,6.0,2005
3285,113.0,623.0,,1289.0,TN,658.0,5,1060.0,11683,7.0,112.0,2005
3286,516.0,4305.0,,8148.0,TX,4079.0,5,6024.0,67959,27.0,1358.0,2005
3287,123.0,1046.0,,1438.0,UT,322.0,5,699.0,14150,1.0,52.0,2005
3288,226.0,1804.0,,3414.0,VA,1775.0,5,3058.0,25097,21.0,233.0,2005
3289,3.0,14.0,,41.0,VI,23.0,5,33.0,323,0.0,4.0,2005
3290,8.0,34.0,,100.0,VT,44.0,5,86.0,824,0.0,7.0,2005
3291,99.0,1870.0,,2406.0,WA,864.0,5,1553.0,10275,10.0,27.0,2005
3292,59.0,100.0,,310.0,WI,169.0,5,261.0,3486,1.0,25.0,2005
3293,9.0,20.0,,54.0,WV,14.0,5,49.0,582,0.0,21.0,2005
3294,6.0,27.0,,54.0,WY,14.0,5,11.0,544,0.0,2.0,2005
3295,168.0,1143.0,,1701.0,AK,1159.0,6,1089.0,4491,23.0,11.0,2005
3296,89.0,209.0,,635.0,AL,232.0,6,431.0,3774,7.0,83.0,2005
3297,72.0,237.0,,630.0,AR,313.0,6,377.0,3208,2.0,41.0,2005
3298,83.0,2115.0,,3244.0,AZ,1682.0,6,1767.0,16177,19.0,69.0,2005
3299,606.0,6528.0,,11878.0,CA,6563.0,6,6161.0,69802,75.0,155.0,2005
3300,151.0,2370.0,,4135.0,CO,2221.0,6,2502.0,18951,8.0,703.0,2005
3301,85.0,166.0,,573.0,CT,342.0,6,454.0,3268,2.0,50.0,2005
3302,366.0,3185.0,,8701.0,FL,4687.0,6,5962.0,37295,22.0,1413.0,2005
3303,1167.0,5285.0,,10755.0,GA,5097.0,6,6853.0,39479,5.0,1099.0,2005
3304,14.0,249.0,,338.0,HI,171.0,6,216.0,6087,1.0,2.0,2005
3305,40.0,82.0,,266.0,IA,137.0,6,193.0,1676,0.0,11.0,2005
3306,26.0,141.0,,329.0,ID,179.0,6,146.0,2457,1.0,12.0,2005
3307,681.0,5943.0,,10562.0,IL,6001.0,6,7179.0,37072,22.0,631.0,2005
3308,93.0,338.0,,843.0,IN,361.0,6,667.0,4971,0.0,83.0,2005
3309,26.0,39.0,,145.0,KS,68.0,6,126.0,1009,0.0,8.0,2005
3310,414.0,1619.0,,3014.0,KY,573.0,6,2161.0,20797,5.0,515.0,2005
3311,68.0,372.0,,1100.0,LA,603.0,6,811.0,6836,3.0,76.0,2005
3312,332.0,774.0,,2052.0,MA,989.0,6,1561.0,10731,0.0,223.0,2005
3313,129.0,1005.0,,2198.0,MD,1267.0,6,1050.0,8997,36.0,171.0,2005
3314,65.0,81.0,,215.0,ME,100.0,6,191.0,1366,1.0,29.0,2005
3315,284.0,2152.0,,3174.0,MI,1242.0,6,2659.0,14832,11.0,567.0,2005
3316,117.0,2267.0,,2760.0,MN,1137.0,6,3464.0,12662,4.0,472.0,2005
3317,68.0,779.0,,2133.0,MO,1265.0,6,1503.0,11215,10.0,273.0,2005
3318,48.0,66.0,,345.0,MS,118.0,6,272.0,1836,5.0,33.0,2005
3319,24.0,126.0,,202.0,MT,84.0,6,120.0,2403,2.0,16.0,2005
3320,409.0,1799.0,,3798.0,NC,1935.0,6,2921.0,18007,5.0,314.0,2005
3321,8.0,53.0,,95.0,ND,55.0,6,65.0,721,2.0,15.0,2005
3322,21.0,144.0,,369.0,NE,196.0,6,278.0,2159,4.0,30.0,2005
3323,48.0,102.0,,345.0,NH,213.0,6,292.0,2171,2.0,28.0,2005
3324,505.0,1298.0,,3167.0,NJ,1729.0,6,2801.0,13241,51.0,332.0,2005
3325,15.0,210.0,,483.0,NM,317.0,6,262.0,3157,3.0,17.0,2005
3326,116.0,1892.0,,3769.0,NV,2321.0,6,2004.0,16512,32.0,139.0,2005
3327,891.0,2410.0,,5678.0,NY,3164.0,6,5034.0,28004,24.0,622.0,2005
3328,239.0,762.0,,2208.0,OH,990.0,6,1713.0,13463,5.0,185.0,2005
3329,29.0,192.0,,564.0,OK,338.0,6,365.0,3748,5.0,54.0,2005
3330,28.0,654.0,,1134.0,OR,617.0,6,613.0,5934,12.0,9.0,2005
3331,501.0,2363.0,,4340.0,PA,2449.0,6,3259.0,16868,11.0,411.0,2005
3332,11.0,217.0,,383.0,PR,211.0,6,247.0,2269,2.0,13.0,2005
3333,55.0,113.0,,515.0,RI,335.0,6,356.0,2684,1.0,54.0,2005
3334,120.0,179.0,,699.0,SC,266.0,6,651.0,4035,0.0,63.0,2005
3335,6.0,49.0,,99.0,SD,39.0,6,54.0,724,0.0,13.0,2005
3336,155.0,834.0,,1960.0,TN,960.0,6,1454.0,11031,6.0,194.0,2005
3337,454.0,5970.0,,10801.0,TX,5152.0,6,7432.0,67800,30.0,1116.0,2005
3338,129.0,1405.0,,2109.0,UT,593.0,6,913.0,14155,5.0,108.0,2005
3339,679.0,2265.0,,5128.0,VA,2810.0,6,4093.0,24180,25.0,435.0,2005
3340,4.0,33.0,,64.0,VI,40.0,6,52.0,321,1.0,4.0,2005
3341,31.0,37.0,,154.0,VT,89.0,6,145.0,826,0.0,12.0,2005
3342,155.0,2476.0,,3245.0,WA,1447.0,6,2121.0,10977,40.0,53.0,2005
3343,65.0,153.0,,527.0,WI,310.0,6,435.0,3482,1.0,39.0,2005
3344,17.0,35.0,,79.0,WV,10.0,6,86.0,542,0.0,16.0,2005
3345,9.0,42.0,,98.0,WY,42.0,6,30.0,792,1.0,15.0,2005
3346,47.0,1041.0,,1612.0,AK,1069.0,7,967.0,4817,64.0,17.0,2005
3347,200.0,266.0,,838.0,AL,380.0,7,589.0,3823,3.0,115.0,2005
3348,114.0,250.0,,788.0,AR,421.0,7,518.0,3155,3.0,96.0,2005
3349,134.0,2795.0,,3955.0,AZ,2002.0,7,2283.0,16556,32.0,99.0,2005
3350,707.0,6938.0,,12156.0,CA,6980.0,7,7296.0,72161,86.0,368.0,2005
3351,183.0,2598.0,,4323.0,CO,2210.0,7,2323.0,20145,7.0,439.0,2005
3352,61.0,217.0,,704.0,CT,409.0,7,567.0,3305,9.0,37.0,2005
3353,664.0,3745.0,,10004.0,FL,5309.0,7,6566.0,38984,33.0,1277.0,2005
3354,1893.0,6528.0,,13882.0,GA,7269.0,7,9116.0,40377,7.0,2207.0,2005
3355,16.0,217.0,,334.0,HI,167.0,7,192.0,6426,2.0,0.0,2005
3356,82.0,77.0,,268.0,IA,157.0,7,197.0,1774,0.0,20.0,2005
3357,19.0,170.0,,323.0,ID,145.0,7,146.0,2577,1.0,5.0,2005
3358,976.0,5832.0,,11221.0,IL,6084.0,7,6840.0,37995,77.0,794.0,2005
3359,160.0,395.0,,1039.0,IN,432.0,7,762.0,5207,1.0,106.0,2005
3360,19.0,39.0,,197.0,KS,92.0,7,155.0,831,0.0,12.0,2005
3361,634.0,1996.0,,3714.0,KY,764.0,7,2253.0,21692,3.0,538.0,2005
3362,193.0,521.0,,1580.0,LA,949.0,7,1101.0,6749,11.0,116.0,2005
3363,348.0,998.0,,2568.0,MA,1285.0,7,1998.0,10992,10.0,307.0,2005
3364,115.0,1129.0,,2557.0,MD,1548.0,7,1223.0,9201,16.0,202.0,2005
3365,56.0,126.0,,321.0,ME,170.0,7,288.0,1468,1.0,43.0,2005
3366,500.0,2656.0,,3966.0,MI,1625.0,7,2969.0,15430,20.0,720.0,2005
3367,214.0,2875.0,,3365.0,MN,1167.0,7,3042.0,13237,6.0,384.0,2005
3368,125.0,982.0,,2460.0,MO,1476.0,7,1346.0,11356,18.0,158.0,2005
3369,131.0,127.0,,496.0,MS,214.0,7,362.0,1850,8.0,45.0,2005
3370,13.0,106.0,,229.0,MT,107.0,7,79.0,2552,5.0,6.0,2005
3371,440.0,1984.0,,4630.0,NC,2384.0,7,3288.0,18077,6.0,358.0,2005
3372,17.0,45.0,,87.0,ND,26.0,7,42.0,747,0.0,7.0,2005
3373,22.0,140.0,,358.0,NE,201.0,7,241.0,2122,0.0,17.0,2005
3374,39.0,140.0,,445.0,NH,267.0,7,364.0,2173,3.0,24.0,2005
3375,652.0,1850.0,,4020.0,NJ,2288.0,7,3333.0,13592,58.0,305.0,2005
3376,20.0,331.0,,649.0,NM,425.0,7,323.0,3281,1.0,25.0,2005
3377,140.0,2489.0,,4412.0,NV,2668.0,7,2417.0,16967,23.0,213.0,2005
3378,910.0,3582.0,,7711.0,NY,4497.0,7,6649.0,29006,60.0,809.0,2005
3379,281.0,861.0,,2603.0,OH,1249.0,7,1956.0,13731,6.0,225.0,2005
3380,49.0,287.0,,789.0,OK,512.0,7,458.0,3766,1.0,103.0,2005
3381,41.0,605.0,,1025.0,OR,554.0,7,436.0,6305,5.0,10.0,2005
3382,533.0,2777.0,,5163.0,PA,3015.0,7,3808.0,16978,9.0,497.0,2005
3383,12.0,304.0,,536.0,PR,326.0,7,409.0,2482,4.0,12.0,2005
3384,54.0,183.0,,627.0,RI,378.0,7,463.0,2686,1.0,68.0,2005
3385,177.0,258.0,,1060.0,SC,433.0,7,873.0,4188,4.0,101.0,2005
3386,11.0,64.0,,113.0,SD,38.0,7,40.0,779,1.0,7.0,2005
3387,277.0,1019.0,,2544.0,TN,1310.0,7,1642.0,11151,3.0,265.0,2005
3388,1394.0,7712.0,,18136.0,TX,10664.0,7,11709.0,69681,41.0,5065.0,2005
3389,100.0,1607.0,,2219.0,UT,656.0,7,995.0,14767,7.0,90.0,2005
3390,857.0,2591.0,,6108.0,VA,3391.0,7,4699.0,25042,31.0,664.0,2005
3391,3.0,39.0,,73.0,VI,37.0,7,63.0,338,0.0,4.0,2005
3392,26.0,72.0,,223.0,VT,147.0,7,219.0,849,0.0,17.0,2005
3393,50.0,2149.0,,2886.0,WA,1332.0,7,1628.0,11610,11.0,25.0,2005
3394,102.0,170.0,,577.0,WI,334.0,7,520.0,3579,2.0,69.0,2005
3395,28.0,46.0,,103.0,WV,16.0,7,104.0,540,0.0,23.0,2005
3396,12.0,38.0,,99.0,WY,42.0,7,37.0,864,0.0,14.0,2005
3397,86.0,884.0,,1431.0,AK,908.0,8,787.0,4724,37.0,22.0,2005
3398,248.0,221.0,,717.0,AL,275.0,8,549.0,3956,1.0,92.0,2005
3399,95.0,200.0,,636.0,AR,373.0,8,427.0,3195,0.0,61.0,2005
3400,135.0,2242.0,,3218.0,AZ,1761.0,8,2243.0,16716,16.0,143.0,2005
3401,650.0,6595.0,,11683.0,CA,6378.0,8,6197.0,72849,98.0,230.0,2005
3402,145.0,1980.0,,3168.0,CO,1531.0,8,1759.0,19944,12.0,237.0,2005
3403,53.0,187.0,,534.0,CT,301.0,8,408.0,3329,5.0,25.0,2005
3404,1049.0,2766.0,,8067.0,FL,4116.0,8,5109.0,38486,29.0,1407.0,2005
3405,1950.0,5626.0,,13122.0,GA,6462.0,8,7478.0,40605,1.0,1910.0,2005
3406,13.0,168.0,,271.0,HI,130.0,8,115.0,6320,4.0,1.0,2005
3407,52.0,85.0,,235.0,IA,126.0,8,166.0,1780,0.0,12.0,2005
3408,9.0,160.0,,383.0,ID,175.0,8,145.0,2594,8.0,12.0,2005
3409,535.0,4570.0,,8163.0,IL,3847.0,8,4703.0,38591,12.0,312.0,2005
3410,112.0,318.0,,844.0,IN,339.0,8,647.0,5196,3.0,73.0,2005
3411,16.0,40.0,,145.0,KS,75.0,8,129.0,812,0.0,11.0,2005
3412,554.0,1767.0,,3354.0,KY,596.0,8,2090.0,22000,8.0,564.0,2005
3413,723.0,421.0,,1227.0,LA,688.0,8,849.0,6906,6.0,95.0,2005
3414,328.0,1016.0,,2248.0,MA,1224.0,8,1694.0,11088,10.0,265.0,2005
3415,101.0,999.0,,2071.0,MD,1130.0,8,959.0,9214,14.0,63.0,2005
3416,26.0,136.0,,265.0,ME,114.0,8,277.0,1458,5.0,33.0,2005
3417,423.0,3085.0,,3840.0,MI,1324.0,8,2706.0,15158,18.0,233.0,2005
3418,299.0,3429.0,,3790.0,MN,1351.0,8,3113.0,12769,4.0,356.0,2005
3419,147.0,763.0,,1991.0,MO,1174.0,8,1267.0,11476,4.0,131.0,2005
3420,197.0,105.0,,381.0,MS,144.0,8,280.0,1795,1.0,33.0,2005
3421,15.0,129.0,,260.0,MT,119.0,8,113.0,2549,3.0,17.0,2005
3422,403.0,1503.0,,3508.0,NC,1771.0,8,2770.0,18179,6.0,234.0,2005
3423,29.0,41.0,,91.0,ND,58.0,8,70.0,753,0.0,10.0,2005
3424,40.0,155.0,,347.0,NE,169.0,8,214.0,2262,0.0,23.0,2005
3425,25.0,135.0,,339.0,NH,191.0,8,235.0,2190,1.0,20.0,2005
3426,413.0,1867.0,,3419.0,NJ,1847.0,8,3021.0,13942,60.0,216.0,2005
3427,23.0,270.0,,576.0,NM,382.0,8,296.0,3296,12.0,13.0,2005
3428,120.0,1989.0,,4035.0,NV,2332.0,8,1762.0,17147,12.0,231.0,2005
3429,708.0,2652.0,,5696.0,NY,3058.0,8,5197.0,29377,28.0,467.0,2005
3430,249.0,806.0,,2139.0,OH,1000.0,8,1633.0,13851,2.0,172.0,2005
3431,53.0,220.0,,699.0,OK,445.0,8,437.0,3862,1.0,74.0,2005
3432,24.0,568.0,,1029.0,OR,507.0,8,511.0,6336,19.0,10.0,2005
3433,366.0,1922.0,,3624.0,PA,1809.0,8,2764.0,17050,11.0,163.0,2005
3434,35.0,222.0,,382.0,PR,240.0,8,303.0,2312,3.0,12.0,2005
3435,26.0,169.0,,488.0,RI,264.0,8,296.0,2721,1.0,35.0,2005
3436,160.0,224.0,,843.0,SC,318.0,8,779.0,4221,4.0,85.0,2005
3437,8.0,36.0,,93.0,SD,38.0,8,48.0,723,2.0,19.0,2005
3438,284.0,922.0,,2178.0,TN,1041.0,8,1505.0,11276,15.0,164.0,2005
3439,1552.0,6853.0,,14615.0,TX,8534.0,8,11131.0,70183,145.0,3195.0,2005
3440,101.0,1487.0,,2115.0,UT,633.0,8,927.0,14931,12.0,63.0,2005
3441,696.0,1816.0,,4186.0,VA,1949.0,8,3414.0,25093,57.0,263.0,2005
3442,6.0,26.0,,61.0,VI,33.0,8,55.0,302,1.0,3.0,2005
3443,18.0,50.0,,151.0,VT,104.0,8,167.0,860,1.0,14.0,2005
3444,54.0,1760.0,,2430.0,WA,1076.0,8,1442.0,11525,16.0,55.0,2005
3445,78.0,168.0,,555.0,WI,291.0,8,447.0,3622,2.0,58.0,2005
3446,15.0,48.0,,89.0,WV,8.0,8,78.0,519,0.0,10.0,2005
3447,5.0,56.0,,124.0,WY,39.0,8,32.0,861,1.0,10.0,2005
3448,69.0,480.0,,858.0,AK,511.0,9,420.0,3624,27.0,7.0,2005
3449,115.0,188.0,,406.0,AL,152.0,9,275.0,3371,5.0,31.0,2005
3450,82.0,132.0,,354.0,AR,190.0,9,220.0,2959,2.0,24.0,2005
3451,158.0,1334.0,,2292.0,AZ,1101.0,9,1088.0,15853,9.0,19.0,2005
3452,690.0,4561.0,,9287.0,CA,4759.0,9,3670.0,68522,68.0,175.0,2005
3453,149.0,1129.0,,1797.0,CO,844.0,9,1073.0,18120,3.0,90.0,2005
3454,26.0,79.0,,248.0,CT,156.0,9,267.0,3066,0.0,9.0,2005
3455,633.0,1557.0,,3987.0,FL,1640.0,9,2419.0,33972,10.0,397.0,2005
3456,1239.0,3102.0,,5459.0,GA,1892.0,9,3543.0,35791,4.0,203.0,2005
3457,11.0,121.0,,207.0,HI,75.0,9,41.0,5486,1.0,2.0,2005
3458,33.0,49.0,,159.0,IA,76.0,9,135.0,1705,0.0,8.0,2005
3459,19.0,105.0,,215.0,ID,109.0,9,79.0,2396,1.0,6.0,2005
3460,496.0,3447.0,,6374.0,IL,3154.0,9,4505.0,36735,6.0,459.0,2005
3461,73.0,199.0,,493.0,IN,200.0,9,402.0,4770,4.0,38.0,2005
3462,20.0,39.0,,91.0,KS,37.0,9,74.0,788,0.0,1.0,2005
3463,250.0,1028.0,,1824.0,KY,285.0,9,1163.0,19863,2.0,184.0,2005
3464,1022.0,306.0,,484.0,LA,195.0,9,432.0,3350,13.0,24.0,2005
3465,162.0,724.0,,1689.0,MA,992.0,9,1634.0,10206,3.0,180.0,2005
3466,84.0,532.0,,1125.0,MD,562.0,9,536.0,8590,1.0,22.0,2005
3467,26.0,76.0,,199.0,ME,49.0,9,169.0,1326,0.0,29.0,2005
3468,219.0,1933.0,,2483.0,MI,740.0,9,2007.0,13620,8.0,186.0,2005
3469,137.0,1925.0,,2255.0,MN,698.0,9,2421.0,11226,0.0,305.0,2005
3470,154.0,546.0,,1262.0,MO,720.0,9,886.0,10624,3.0,69.0,2005
3471,139.0,99.0,,223.0,MS,111.0,9,136.0,1468,9.0,7.0,2005
3472,20.0,103.0,,165.0,MT,76.0,9,68.0,2350,0.0,14.0,2005
3473,288.0,814.0,,1791.0,NC,762.0,9,1644.0,16777,4.0,104.0,2005
3474,7.0,33.0,,62.0,ND,26.0,9,45.0,698,0.0,3.0,2005
3475,36.0,90.0,,211.0,NE,117.0,9,191.0,2108,0.0,16.0,2005
3476,8.0,90.0,,214.0,NH,139.0,9,189.0,1977,0.0,3.0,2005
3477,186.0,1164.0,,2213.0,NJ,1304.0,9,1977.0,12454,25.0,184.0,2005
3478,26.0,172.0,,386.0,NM,259.0,9,203.0,3206,0.0,20.0,2005
3479,122.0,1458.0,,3010.0,NV,1808.0,9,1360.0,16346,15.0,25.0,2005
3480,405.0,1494.0,,3203.0,NY,1715.0,9,3838.0,27117,7.0,291.0,2005
3481,167.0,481.0,,1360.0,OH,569.0,9,1120.0,12679,2.0,86.0,2005
3482,90.0,196.0,,467.0,OK,265.0,9,279.0,3821,0.0,26.0,2005
3483,35.0,354.0,,619.0,OR,328.0,9,322.0,5839,3.0,2.0,2005
3484,222.0,977.0,,1993.0,PA,941.0,9,1572.0,15320,5.0,78.0,2005
3485,22.0,105.0,,175.0,PR,70.0,9,148.0,1754,0.0,5.0,2005
3486,11.0,109.0,,286.0,RI,129.0,9,187.0,2527,0.0,4.0,2005
3487,99.0,148.0,,413.0,SC,147.0,9,300.0,3774,1.0,23.0,2005
3488,9.0,38.0,,55.0,SD,9.0,9,40.0,772,0.0,3.0,2005
3489,206.0,657.0,,1334.0,TN,659.0,9,926.0,10542,0.0,102.0,2005
3490,2896.0,4341.0,,7654.0,TX,3837.0,9,6584.0,64310,71.0,1081.0,2005
3491,139.0,1114.0,,1433.0,UT,445.0,9,591.0,14036,2.0,72.0,2005
3492,345.0,971.0,,2139.0,VA,941.0,9,2018.0,22213,31.0,129.0,2005
3493,3.0,8.0,,11.0,VI,8.0,9,14.0,158,0.0,0.0,2005
3494,7.0,30.0,,98.0,VT,37.0,9,102.0,805,0.0,8.0,2005
3495,76.0,1190.0,,1576.0,WA,604.0,9,1068.0,10589,7.0,10.0,2005
3496,68.0,117.0,,315.0,WI,174.0,9,322.0,3381,0.0,40.0,2005
3497,11.0,20.0,,45.0,WV,3.0,9,25.0,486,0.0,12.0,2005
3498,22.0,61.0,,108.0,WY,38.0,9,28.0,783,1.0,11.0,2005
3499,76.0,226.0,,409.0,AK,224.0,10,296.0,3332,4.0,22.0,2005
3500,69.0,145.0,,442.0,AL,171.0,10,351.0,3444,1.0,54.0,2005
3501,52.0,138.0,,346.0,AR,189.0,10,231.0,3017,1.0,14.0,2005
3502,113.0,1669.0,,2746.0,AZ,1434.0,10,1721.0,16541,21.0,83.0,2005
3503,708.0,5569.0,,10400.0,CA,5795.0,10,5814.0,70421,59.0,284.0,2005
3504,211.0,1221.0,,2128.0,CO,989.0,10,1425.0,18336,3.0,289.0,2005
3505,57.0,154.0,,385.0,CT,194.0,10,418.0,3241,1.0,13.0,2005
3506,1988.0,2126.0,,6005.0,FL,2584.0,10,3738.0,37405,27.0,284.0,2005
3507,933.0,3466.0,,7281.0,GA,2798.0,10,5078.0,37330,4.0,1018.0,2005
3508,6.0,144.0,,185.0,HI,79.0,10,135.0,5599,3.0,1.0,2005
3509,33.0,49.0,,142.0,IA,70.0,10,88.0,1747,0.0,8.0,2005
3510,16.0,92.0,,190.0,ID,99.0,10,87.0,2337,0.0,6.0,2005
3511,462.0,3421.0,,6650.0,IL,2357.0,10,3315.0,38780,8.0,252.0,2005
3512,57.0,213.0,,571.0,IN,196.0,10,415.0,4857,4.0,26.0,2005
3513,10.0,23.0,,71.0,KS,23.0,10,76.0,813,0.0,5.0,2005
3514,193.0,1199.0,,2093.0,KY,355.0,10,1356.0,20438,6.0,132.0,2005
3515,71.0,222.0,,474.0,LA,216.0,10,389.0,3200,4.0,26.0,2005
3516,372.0,774.0,,1949.0,MA,1018.0,10,1799.0,10401,5.0,334.0,2005
3517,134.0,875.0,,1640.0,MD,895.0,10,820.0,8998,19.0,32.0,2005
3518,78.0,71.0,,243.0,ME,71.0,10,214.0,1265,0.0,30.0,2005
3519,209.0,1430.0,,2256.0,MI,614.0,10,1485.0,13803,23.0,273.0,2005
3520,123.0,1260.0,,1715.0,MN,480.0,10,1613.0,10959,2.0,273.0,2005
3521,108.0,649.0,,1462.0,MO,786.0,10,910.0,10999,1.0,38.0,2005
3522,17.0,87.0,,241.0,MS,115.0,10,179.0,1523,3.0,7.0,2005
3523,57.0,85.0,,148.0,MT,65.0,10,73.0,2334,0.0,18.0,2005
3524,288.0,1099.0,,2688.0,NC,1182.0,10,2416.0,17091,0.0,128.0,2005
3525,13.0,26.0,,44.0,ND,21.0,10,27.0,588,0.0,9.0,2005
3526,15.0,106.0,,253.0,NE,110.0,10,151.0,2150,0.0,14.0,2005
3527,17.0,151.0,,343.0,NH,214.0,10,355.0,2015,2.0,13.0,2005
3528,635.0,1781.0,,3367.0,NJ,2214.0,10,2819.0,13498,48.0,431.0,2005
3529,18.0,203.0,,480.0,NM,304.0,10,209.0,3348,0.0,9.0,2005
3530,144.0,1831.0,,3787.0,NV,2532.0,10,2048.0,16992,15.0,134.0,2005
3531,815.0,1822.0,,4379.0,NY,2430.0,10,4111.0,27758,14.0,684.0,2005
3532,155.0,648.0,,1623.0,OH,665.0,10,1372.0,12899,4.0,49.0,2005
3533,46.0,201.0,,453.0,OK,238.0,10,242.0,4013,1.0,20.0,2005
3534,25.0,406.0,,795.0,OR,379.0,10,339.0,6031,2.0,16.0,2005
3535,372.0,1688.0,,3316.0,PA,1782.0,10,2070.0,16062,9.0,130.0,2005
